,File,Class,X,Y,H,W,labels,is_rgb,images
8880,val_8880.JPEG,n03026506,15,7,49,62,90,1,data/tiny-imagenet-200/val/images/val_8880.JPEG
8881,val_8881.JPEG,n03992509,19,36,54,63,136,1,data/tiny-imagenet-200/val/images/val_8881.JPEG
8882,val_8882.JPEG,n07871810,5,7,57,24,190,1,data/tiny-imagenet-200/val/images/val_8882.JPEG
8883,val_8883.JPEG,n02125311,4,8,61,57,33,1,data/tiny-imagenet-200/val/images/val_8883.JPEG
8884,val_8884.JPEG,n04099969,4,22,41,63,142,1,data/tiny-imagenet-200/val/images/val_8884.JPEG
8885,val_8885.JPEG,n04133789,6,10,46,63,144,1,data/tiny-imagenet-200/val/images/val_8885.JPEG
8886,val_8886.JPEG,n02988304,4,0,58,15,87,1,data/tiny-imagenet-200/val/images/val_8886.JPEG
8887,val_8887.JPEG,n01945685,16,24,62,52,16,1,data/tiny-imagenet-200/val/images/val_8887.JPEG
8888,val_8888.JPEG,n01770393,0,13,63,55,7,1,data/tiny-imagenet-200/val/images/val_8888.JPEG
8889,val_8889.JPEG,n03447447,31,40,41,59,108,1,data/tiny-imagenet-200/val/images/val_8889.JPEG
8890,val_8890.JPEG,n02802426,53,25,60,32,68,1,data/tiny-imagenet-200/val/images/val_8890.JPEG
8891,val_8891.JPEG,n03983396,23,16,38,51,135,1,data/tiny-imagenet-200/val/images/val_8891.JPEG
8892,val_8892.JPEG,n03670208,0,13,63,45,116,1,data/tiny-imagenet-200/val/images/val_8892.JPEG
8893,val_8893.JPEG,n01784675,5,6,63,63,10,1,data/tiny-imagenet-200/val/images/val_8893.JPEG
8894,val_8894.JPEG,n03814639,30,35,51,45,123,1,data/tiny-imagenet-200/val/images/val_8894.JPEG
8895,val_8895.JPEG,n02669723,30,22,63,63,60,1,data/tiny-imagenet-200/val/images/val_8895.JPEG
8896,val_8896.JPEG,n01774750,4,1,63,63,9,1,data/tiny-imagenet-200/val/images/val_8896.JPEG
8897,val_8897.JPEG,n03201208,0,23,63,63,98,1,data/tiny-imagenet-200/val/images/val_8897.JPEG
8898,val_8898.JPEG,n01629819,2,17,51,49,1,1,data/tiny-imagenet-200/val/images/val_8898.JPEG
8899,val_8899.JPEG,n01641577,6,18,45,63,2,1,data/tiny-imagenet-200/val/images/val_8899.JPEG
8900,val_8900.JPEG,n02841315,0,14,29,63,75,0,data/tiny-imagenet-200/val/images/val_8900.JPEG
8901,val_8901.JPEG,n02437312,13,0,47,63,53,1,data/tiny-imagenet-200/val/images/val_8901.JPEG
8902,val_8902.JPEG,n09428293,0,0,63,36,198,1,data/tiny-imagenet-200/val/images/val_8902.JPEG
8903,val_8903.JPEG,n02815834,16,0,39,54,72,1,data/tiny-imagenet-200/val/images/val_8903.JPEG
8904,val_8904.JPEG,n02279972,6,0,42,45,44,1,data/tiny-imagenet-200/val/images/val_8904.JPEG
8905,val_8905.JPEG,n01443537,0,3,63,62,0,1,data/tiny-imagenet-200/val/images/val_8905.JPEG
8906,val_8906.JPEG,n04417672,42,26,63,44,162,1,data/tiny-imagenet-200/val/images/val_8906.JPEG
8907,val_8907.JPEG,n04596742,0,6,63,61,174,1,data/tiny-imagenet-200/val/images/val_8907.JPEG
8908,val_8908.JPEG,n01443537,3,0,63,59,0,1,data/tiny-imagenet-200/val/images/val_8908.JPEG
8909,val_8909.JPEG,n01910747,0,7,13,25,13,1,data/tiny-imagenet-200/val/images/val_8909.JPEG
8910,val_8910.JPEG,n02415577,16,16,63,54,51,1,data/tiny-imagenet-200/val/images/val_8910.JPEG
8911,val_8911.JPEG,n07871810,13,18,60,55,190,1,data/tiny-imagenet-200/val/images/val_8911.JPEG
8912,val_8912.JPEG,n03042490,0,0,63,63,91,1,data/tiny-imagenet-200/val/images/val_8912.JPEG
8913,val_8913.JPEG,n03706229,4,0,57,63,117,1,data/tiny-imagenet-200/val/images/val_8913.JPEG
8914,val_8914.JPEG,n04146614,0,5,63,59,145,1,data/tiny-imagenet-200/val/images/val_8914.JPEG
8915,val_8915.JPEG,n04376876,8,0,63,63,159,1,data/tiny-imagenet-200/val/images/val_8915.JPEG
8916,val_8916.JPEG,n01944390,4,5,63,63,15,1,data/tiny-imagenet-200/val/images/val_8916.JPEG
8917,val_8917.JPEG,n02129165,0,0,63,62,34,1,data/tiny-imagenet-200/val/images/val_8917.JPEG
8918,val_8918.JPEG,n07749582,34,1,63,27,187,1,data/tiny-imagenet-200/val/images/val_8918.JPEG
8919,val_8919.JPEG,n01629819,0,25,42,45,1,1,data/tiny-imagenet-200/val/images/val_8919.JPEG
8920,val_8920.JPEG,n09332890,0,1,63,63,197,1,data/tiny-imagenet-200/val/images/val_8920.JPEG
8921,val_8921.JPEG,n04399382,1,0,61,63,161,1,data/tiny-imagenet-200/val/images/val_8921.JPEG
8922,val_8922.JPEG,n01774384,0,11,63,58,8,1,data/tiny-imagenet-200/val/images/val_8922.JPEG
8923,val_8923.JPEG,n04560804,12,5,56,55,172,1,data/tiny-imagenet-200/val/images/val_8923.JPEG
8924,val_8924.JPEG,n02814533,12,9,63,63,70,1,data/tiny-imagenet-200/val/images/val_8924.JPEG
8925,val_8925.JPEG,n02666196,20,0,42,51,59,1,data/tiny-imagenet-200/val/images/val_8925.JPEG
8926,val_8926.JPEG,n03014705,0,3,63,61,89,1,data/tiny-imagenet-200/val/images/val_8926.JPEG
8927,val_8927.JPEG,n02233338,10,4,63,63,41,1,data/tiny-imagenet-200/val/images/val_8927.JPEG
8928,val_8928.JPEG,n03126707,37,7,63,35,95,1,data/tiny-imagenet-200/val/images/val_8928.JPEG
8929,val_8929.JPEG,n02823428,12,0,54,63,73,1,data/tiny-imagenet-200/val/images/val_8929.JPEG
8930,val_8930.JPEG,n01742172,1,0,60,63,5,1,data/tiny-imagenet-200/val/images/val_8930.JPEG
8931,val_8931.JPEG,n03584254,26,30,45,63,110,1,data/tiny-imagenet-200/val/images/val_8931.JPEG
8932,val_8932.JPEG,n02802426,5,0,11,6,68,0,data/tiny-imagenet-200/val/images/val_8932.JPEG
8933,val_8933.JPEG,n04532670,0,1,59,60,170,1,data/tiny-imagenet-200/val/images/val_8933.JPEG
8934,val_8934.JPEG,n01774384,2,7,49,49,8,1,data/tiny-imagenet-200/val/images/val_8934.JPEG
8935,val_8935.JPEG,n04311004,0,12,63,32,154,1,data/tiny-imagenet-200/val/images/val_8935.JPEG
8936,val_8936.JPEG,n02802426,7,52,18,63,68,1,data/tiny-imagenet-200/val/images/val_8936.JPEG
8937,val_8937.JPEG,n04099969,17,8,53,63,142,0,data/tiny-imagenet-200/val/images/val_8937.JPEG
8938,val_8938.JPEG,n02802426,41,34,52,46,68,1,data/tiny-imagenet-200/val/images/val_8938.JPEG
8939,val_8939.JPEG,n02129165,0,2,63,54,34,1,data/tiny-imagenet-200/val/images/val_8939.JPEG
8940,val_8940.JPEG,n03179701,0,33,63,63,97,1,data/tiny-imagenet-200/val/images/val_8940.JPEG
8941,val_8941.JPEG,n09256479,0,1,63,63,196,1,data/tiny-imagenet-200/val/images/val_8941.JPEG
8942,val_8942.JPEG,n03937543,16,0,56,63,130,1,data/tiny-imagenet-200/val/images/val_8942.JPEG
8943,val_8943.JPEG,n02793495,0,11,63,49,66,1,data/tiny-imagenet-200/val/images/val_8943.JPEG
8944,val_8944.JPEG,n01945685,25,30,37,49,16,1,data/tiny-imagenet-200/val/images/val_8944.JPEG
8945,val_8945.JPEG,n03977966,0,12,63,54,133,1,data/tiny-imagenet-200/val/images/val_8945.JPEG
8946,val_8946.JPEG,n09428293,2,28,63,44,198,1,data/tiny-imagenet-200/val/images/val_8946.JPEG
8947,val_8947.JPEG,n03042490,7,22,37,40,91,1,data/tiny-imagenet-200/val/images/val_8947.JPEG
8948,val_8948.JPEG,n06596364,0,0,63,63,176,1,data/tiny-imagenet-200/val/images/val_8948.JPEG
8949,val_8949.JPEG,n07920052,8,3,49,63,193,1,data/tiny-imagenet-200/val/images/val_8949.JPEG
8950,val_8950.JPEG,n01917289,0,0,63,63,14,1,data/tiny-imagenet-200/val/images/val_8950.JPEG
8951,val_8951.JPEG,n06596364,2,0,63,63,176,1,data/tiny-imagenet-200/val/images/val_8951.JPEG
8952,val_8952.JPEG,n02226429,18,10,63,47,39,1,data/tiny-imagenet-200/val/images/val_8952.JPEG
8953,val_8953.JPEG,n02236044,3,7,61,63,42,1,data/tiny-imagenet-200/val/images/val_8953.JPEG
8954,val_8954.JPEG,n02815834,17,33,36,61,72,1,data/tiny-imagenet-200/val/images/val_8954.JPEG
8955,val_8955.JPEG,n09246464,17,15,62,63,195,1,data/tiny-imagenet-200/val/images/val_8955.JPEG
8956,val_8956.JPEG,n04532106,16,4,55,63,169,1,data/tiny-imagenet-200/val/images/val_8956.JPEG
8957,val_8957.JPEG,n04465501,1,6,58,43,164,1,data/tiny-imagenet-200/val/images/val_8957.JPEG
8958,val_8958.JPEG,n02056570,4,8,63,63,21,1,data/tiny-imagenet-200/val/images/val_8958.JPEG
8959,val_8959.JPEG,n04023962,42,20,63,63,138,1,data/tiny-imagenet-200/val/images/val_8959.JPEG
8960,val_8960.JPEG,n04149813,2,4,60,29,146,1,data/tiny-imagenet-200/val/images/val_8960.JPEG
8961,val_8961.JPEG,n03444034,55,19,63,47,107,1,data/tiny-imagenet-200/val/images/val_8961.JPEG
8962,val_8962.JPEG,n03796401,0,10,63,62,121,1,data/tiny-imagenet-200/val/images/val_8962.JPEG
8963,val_8963.JPEG,n04254777,0,25,63,62,149,1,data/tiny-imagenet-200/val/images/val_8963.JPEG
8964,val_8964.JPEG,n04366367,11,0,63,63,157,1,data/tiny-imagenet-200/val/images/val_8964.JPEG
8965,val_8965.JPEG,n04118538,1,37,6,43,143,1,data/tiny-imagenet-200/val/images/val_8965.JPEG
8966,val_8966.JPEG,n02769748,6,13,30,41,63,1,data/tiny-imagenet-200/val/images/val_8966.JPEG
8967,val_8967.JPEG,n02815834,14,11,56,63,72,1,data/tiny-imagenet-200/val/images/val_8967.JPEG
8968,val_8968.JPEG,n04532670,1,0,63,63,170,1,data/tiny-imagenet-200/val/images/val_8968.JPEG
8969,val_8969.JPEG,n01917289,6,13,43,58,14,1,data/tiny-imagenet-200/val/images/val_8969.JPEG
8970,val_8970.JPEG,n04265275,34,13,58,56,151,1,data/tiny-imagenet-200/val/images/val_8970.JPEG
8971,val_8971.JPEG,n02883205,30,43,47,60,77,1,data/tiny-imagenet-200/val/images/val_8971.JPEG
8972,val_8972.JPEG,n02837789,15,16,45,63,74,1,data/tiny-imagenet-200/val/images/val_8972.JPEG
8973,val_8973.JPEG,n02815834,12,1,63,63,72,1,data/tiny-imagenet-200/val/images/val_8973.JPEG
8974,val_8974.JPEG,n04501370,0,0,63,63,167,1,data/tiny-imagenet-200/val/images/val_8974.JPEG
8975,val_8975.JPEG,n03670208,0,13,63,49,116,1,data/tiny-imagenet-200/val/images/val_8975.JPEG
8976,val_8976.JPEG,n02395406,0,15,55,54,48,1,data/tiny-imagenet-200/val/images/val_8976.JPEG
8977,val_8977.JPEG,n02509815,0,7,54,63,58,1,data/tiny-imagenet-200/val/images/val_8977.JPEG
8978,val_8978.JPEG,n07749582,0,1,40,63,187,1,data/tiny-imagenet-200/val/images/val_8978.JPEG
8979,val_8979.JPEG,n02124075,0,7,63,60,32,1,data/tiny-imagenet-200/val/images/val_8979.JPEG
8980,val_8980.JPEG,n03584254,0,13,63,51,110,1,data/tiny-imagenet-200/val/images/val_8980.JPEG
8981,val_8981.JPEG,n03201208,0,14,60,60,98,1,data/tiny-imagenet-200/val/images/val_8981.JPEG
8982,val_8982.JPEG,n02132136,14,1,56,63,35,1,data/tiny-imagenet-200/val/images/val_8982.JPEG
8983,val_8983.JPEG,n04311004,0,0,61,54,154,1,data/tiny-imagenet-200/val/images/val_8983.JPEG
8984,val_8984.JPEG,n02909870,8,24,32,53,80,1,data/tiny-imagenet-200/val/images/val_8984.JPEG
8985,val_8985.JPEG,n02480495,0,21,63,55,54,0,data/tiny-imagenet-200/val/images/val_8985.JPEG
8986,val_8986.JPEG,n07715103,10,18,56,63,183,1,data/tiny-imagenet-200/val/images/val_8986.JPEG
8987,val_8987.JPEG,n03970156,28,22,51,61,131,1,data/tiny-imagenet-200/val/images/val_8987.JPEG
8988,val_8988.JPEG,n04501370,0,0,63,63,167,1,data/tiny-imagenet-200/val/images/val_8988.JPEG
8989,val_8989.JPEG,n09256479,35,28,63,63,196,1,data/tiny-imagenet-200/val/images/val_8989.JPEG
8990,val_8990.JPEG,n04254777,0,16,57,48,149,1,data/tiny-imagenet-200/val/images/val_8990.JPEG
8991,val_8991.JPEG,n02769748,0,15,63,63,63,1,data/tiny-imagenet-200/val/images/val_8991.JPEG
8992,val_8992.JPEG,n07768694,0,1,63,63,189,1,data/tiny-imagenet-200/val/images/val_8992.JPEG
8993,val_8993.JPEG,n02415577,16,25,59,52,51,1,data/tiny-imagenet-200/val/images/val_8993.JPEG
8994,val_8994.JPEG,n03400231,0,14,63,53,104,1,data/tiny-imagenet-200/val/images/val_8994.JPEG
8995,val_8995.JPEG,n01950731,0,6,63,58,17,1,data/tiny-imagenet-200/val/images/val_8995.JPEG
8996,val_8996.JPEG,n07579787,0,1,63,63,177,1,data/tiny-imagenet-200/val/images/val_8996.JPEG
8997,val_8997.JPEG,n03637318,8,8,56,54,113,1,data/tiny-imagenet-200/val/images/val_8997.JPEG
8998,val_8998.JPEG,n02403003,0,9,63,59,49,1,data/tiny-imagenet-200/val/images/val_8998.JPEG
8999,val_8999.JPEG,n03250847,17,34,22,48,99,1,data/tiny-imagenet-200/val/images/val_8999.JPEG
9000,val_9000.JPEG,n02002724,0,5,63,63,20,1,data/tiny-imagenet-200/val/images/val_9000.JPEG
9001,val_9001.JPEG,n02795169,16,0,63,63,67,0,data/tiny-imagenet-200/val/images/val_9001.JPEG
9002,val_9002.JPEG,n07720875,21,19,47,53,184,1,data/tiny-imagenet-200/val/images/val_9002.JPEG
9003,val_9003.JPEG,n01770393,9,11,54,52,7,1,data/tiny-imagenet-200/val/images/val_9003.JPEG
9004,val_9004.JPEG,n01644900,0,19,52,56,3,1,data/tiny-imagenet-200/val/images/val_9004.JPEG
9005,val_9005.JPEG,n03089624,0,0,63,63,93,1,data/tiny-imagenet-200/val/images/val_9005.JPEG
9006,val_9006.JPEG,n04328186,23,34,45,63,155,1,data/tiny-imagenet-200/val/images/val_9006.JPEG
9007,val_9007.JPEG,n02113799,27,25,49,63,29,1,data/tiny-imagenet-200/val/images/val_9007.JPEG
9008,val_9008.JPEG,n04265275,4,0,61,63,151,1,data/tiny-imagenet-200/val/images/val_9008.JPEG
9009,val_9009.JPEG,n02815834,15,1,49,58,72,1,data/tiny-imagenet-200/val/images/val_9009.JPEG
9010,val_9010.JPEG,n02125311,0,15,63,60,33,1,data/tiny-imagenet-200/val/images/val_9010.JPEG
9011,val_9011.JPEG,n09193705,0,14,63,32,194,1,data/tiny-imagenet-200/val/images/val_9011.JPEG
9012,val_9012.JPEG,n02769748,0,11,63,63,63,1,data/tiny-imagenet-200/val/images/val_9012.JPEG
9013,val_9013.JPEG,n01742172,0,14,48,40,5,1,data/tiny-imagenet-200/val/images/val_9013.JPEG
9014,val_9014.JPEG,n02403003,0,0,59,63,49,1,data/tiny-imagenet-200/val/images/val_9014.JPEG
9015,val_9015.JPEG,n04507155,24,30,49,53,168,1,data/tiny-imagenet-200/val/images/val_9015.JPEG
9016,val_9016.JPEG,n02423022,7,2,59,61,52,1,data/tiny-imagenet-200/val/images/val_9016.JPEG
9017,val_9017.JPEG,n02791270,1,0,63,63,65,1,data/tiny-imagenet-200/val/images/val_9017.JPEG
9018,val_9018.JPEG,n03393912,0,24,63,50,103,1,data/tiny-imagenet-200/val/images/val_9018.JPEG
9019,val_9019.JPEG,n04251144,32,19,39,34,148,1,data/tiny-imagenet-200/val/images/val_9019.JPEG
9020,val_9020.JPEG,n04456115,14,0,20,32,163,1,data/tiny-imagenet-200/val/images/val_9020.JPEG
9021,val_9021.JPEG,n02226429,4,7,49,46,39,1,data/tiny-imagenet-200/val/images/val_9021.JPEG
9022,val_9022.JPEG,n07734744,18,19,48,47,185,1,data/tiny-imagenet-200/val/images/val_9022.JPEG
9023,val_9023.JPEG,n02815834,21,11,43,40,72,1,data/tiny-imagenet-200/val/images/val_9023.JPEG
9024,val_9024.JPEG,n07695742,0,22,41,63,181,1,data/tiny-imagenet-200/val/images/val_9024.JPEG
9025,val_9025.JPEG,n01742172,4,0,63,63,5,1,data/tiny-imagenet-200/val/images/val_9025.JPEG
9026,val_9026.JPEG,n02132136,0,13,63,58,35,1,data/tiny-imagenet-200/val/images/val_9026.JPEG
9027,val_9027.JPEG,n03814639,25,23,47,46,123,1,data/tiny-imagenet-200/val/images/val_9027.JPEG
9028,val_9028.JPEG,n04507155,1,0,54,46,168,1,data/tiny-imagenet-200/val/images/val_9028.JPEG
9029,val_9029.JPEG,n02999410,0,1,62,49,88,1,data/tiny-imagenet-200/val/images/val_9029.JPEG
9030,val_9030.JPEG,n04532106,36,14,56,63,169,1,data/tiny-imagenet-200/val/images/val_9030.JPEG
9031,val_9031.JPEG,n07753592,0,1,58,63,188,1,data/tiny-imagenet-200/val/images/val_9031.JPEG
9032,val_9032.JPEG,n03393912,0,0,63,59,103,1,data/tiny-imagenet-200/val/images/val_9032.JPEG
9033,val_9033.JPEG,n04179913,0,0,63,59,147,1,data/tiny-imagenet-200/val/images/val_9033.JPEG
9034,val_9034.JPEG,n02231487,20,0,49,63,40,1,data/tiny-imagenet-200/val/images/val_9034.JPEG
9035,val_9035.JPEG,n07614500,17,16,42,63,179,1,data/tiny-imagenet-200/val/images/val_9035.JPEG
9036,val_9036.JPEG,n03544143,0,1,63,63,109,1,data/tiny-imagenet-200/val/images/val_9036.JPEG
9037,val_9037.JPEG,n04376876,27,23,42,48,159,1,data/tiny-imagenet-200/val/images/val_9037.JPEG
9038,val_9038.JPEG,n04133789,0,2,63,60,144,1,data/tiny-imagenet-200/val/images/val_9038.JPEG
9039,val_9039.JPEG,n04456115,43,0,47,26,163,1,data/tiny-imagenet-200/val/images/val_9039.JPEG
9040,val_9040.JPEG,n03706229,30,24,59,52,117,1,data/tiny-imagenet-200/val/images/val_9040.JPEG
9041,val_9041.JPEG,n07749582,0,16,32,52,187,1,data/tiny-imagenet-200/val/images/val_9041.JPEG
9042,val_9042.JPEG,n07583066,8,8,44,44,178,1,data/tiny-imagenet-200/val/images/val_9042.JPEG
9043,val_9043.JPEG,n09256479,54,28,63,61,196,1,data/tiny-imagenet-200/val/images/val_9043.JPEG
9044,val_9044.JPEG,n04133789,41,11,61,49,144,1,data/tiny-imagenet-200/val/images/val_9044.JPEG
9045,val_9045.JPEG,n07875152,5,5,61,59,192,1,data/tiny-imagenet-200/val/images/val_9045.JPEG
9046,val_9046.JPEG,n03355925,4,0,55,63,101,1,data/tiny-imagenet-200/val/images/val_9046.JPEG
9047,val_9047.JPEG,n04146614,0,5,63,63,145,1,data/tiny-imagenet-200/val/images/val_9047.JPEG
9048,val_9048.JPEG,n03617480,11,22,63,63,112,1,data/tiny-imagenet-200/val/images/val_9048.JPEG
9049,val_9049.JPEG,n04008634,34,7,57,33,137,1,data/tiny-imagenet-200/val/images/val_9049.JPEG
9050,val_9050.JPEG,n03126707,14,0,32,58,95,1,data/tiny-imagenet-200/val/images/val_9050.JPEG
9051,val_9051.JPEG,n03126707,11,8,63,63,95,1,data/tiny-imagenet-200/val/images/val_9051.JPEG
9052,val_9052.JPEG,n02808440,0,29,63,63,69,1,data/tiny-imagenet-200/val/images/val_9052.JPEG
9053,val_9053.JPEG,n03584254,12,9,40,63,110,1,data/tiny-imagenet-200/val/images/val_9053.JPEG
9054,val_9054.JPEG,n04067472,25,0,63,63,139,1,data/tiny-imagenet-200/val/images/val_9054.JPEG
9055,val_9055.JPEG,n03584254,13,0,55,37,110,1,data/tiny-imagenet-200/val/images/val_9055.JPEG
9056,val_9056.JPEG,n04465501,0,4,55,63,164,1,data/tiny-imagenet-200/val/images/val_9056.JPEG
9057,val_9057.JPEG,n01945685,10,16,45,45,16,1,data/tiny-imagenet-200/val/images/val_9057.JPEG
9058,val_9058.JPEG,n03404251,4,22,56,63,105,1,data/tiny-imagenet-200/val/images/val_9058.JPEG
9059,val_9059.JPEG,n04465501,0,7,63,60,164,0,data/tiny-imagenet-200/val/images/val_9059.JPEG
9060,val_9060.JPEG,n03126707,0,3,56,53,95,1,data/tiny-imagenet-200/val/images/val_9060.JPEG
9061,val_9061.JPEG,n03255030,24,30,43,40,100,1,data/tiny-imagenet-200/val/images/val_9061.JPEG
9062,val_9062.JPEG,n02129165,0,0,63,63,34,1,data/tiny-imagenet-200/val/images/val_9062.JPEG
9063,val_9063.JPEG,n03126707,32,3,63,31,95,1,data/tiny-imagenet-200/val/images/val_9063.JPEG
9064,val_9064.JPEG,n03444034,29,24,60,51,107,1,data/tiny-imagenet-200/val/images/val_9064.JPEG
9065,val_9065.JPEG,n03599486,20,21,35,43,111,1,data/tiny-imagenet-200/val/images/val_9065.JPEG
9066,val_9066.JPEG,n04149813,11,18,53,35,146,1,data/tiny-imagenet-200/val/images/val_9066.JPEG
9067,val_9067.JPEG,n07734744,0,15,54,61,185,1,data/tiny-imagenet-200/val/images/val_9067.JPEG
9068,val_9068.JPEG,n02236044,1,0,63,63,42,1,data/tiny-imagenet-200/val/images/val_9068.JPEG
9069,val_9069.JPEG,n02480495,1,0,63,63,54,1,data/tiny-imagenet-200/val/images/val_9069.JPEG
9070,val_9070.JPEG,n04540053,17,8,30,21,171,1,data/tiny-imagenet-200/val/images/val_9070.JPEG
9071,val_9071.JPEG,n03255030,3,4,61,60,100,1,data/tiny-imagenet-200/val/images/val_9071.JPEG
9072,val_9072.JPEG,n04265275,1,42,30,63,151,1,data/tiny-imagenet-200/val/images/val_9072.JPEG
9073,val_9073.JPEG,n02917067,8,13,57,52,81,1,data/tiny-imagenet-200/val/images/val_9073.JPEG
9074,val_9074.JPEG,n02410509,13,28,57,58,50,1,data/tiny-imagenet-200/val/images/val_9074.JPEG
9075,val_9075.JPEG,n02795169,15,27,60,63,67,1,data/tiny-imagenet-200/val/images/val_9075.JPEG
9076,val_9076.JPEG,n03854065,11,6,54,35,126,1,data/tiny-imagenet-200/val/images/val_9076.JPEG
9077,val_9077.JPEG,n02481823,11,5,51,58,55,1,data/tiny-imagenet-200/val/images/val_9077.JPEG
9078,val_9078.JPEG,n02480495,11,0,53,49,54,1,data/tiny-imagenet-200/val/images/val_9078.JPEG
9079,val_9079.JPEG,n02948072,45,23,63,52,83,1,data/tiny-imagenet-200/val/images/val_9079.JPEG
9080,val_9080.JPEG,n04487081,17,31,51,53,166,1,data/tiny-imagenet-200/val/images/val_9080.JPEG
9081,val_9081.JPEG,n07711569,4,10,57,57,182,1,data/tiny-imagenet-200/val/images/val_9081.JPEG
9082,val_9082.JPEG,n02129165,0,1,63,63,34,1,data/tiny-imagenet-200/val/images/val_9082.JPEG
9083,val_9083.JPEG,n02058221,0,10,63,51,22,1,data/tiny-imagenet-200/val/images/val_9083.JPEG
9084,val_9084.JPEG,n02106662,21,7,48,63,28,1,data/tiny-imagenet-200/val/images/val_9084.JPEG
9085,val_9085.JPEG,n03255030,9,37,29,47,100,1,data/tiny-imagenet-200/val/images/val_9085.JPEG
9086,val_9086.JPEG,n04254777,9,26,63,63,149,1,data/tiny-imagenet-200/val/images/val_9086.JPEG
9087,val_9087.JPEG,n03201208,0,18,63,52,98,1,data/tiny-imagenet-200/val/images/val_9087.JPEG
9088,val_9088.JPEG,n07747607,0,7,63,63,186,1,data/tiny-imagenet-200/val/images/val_9088.JPEG
9089,val_9089.JPEG,n03388043,7,0,53,63,102,1,data/tiny-imagenet-200/val/images/val_9089.JPEG
9090,val_9090.JPEG,n04133789,10,5,29,53,144,1,data/tiny-imagenet-200/val/images/val_9090.JPEG
9091,val_9091.JPEG,n04099969,4,0,61,63,142,1,data/tiny-imagenet-200/val/images/val_9091.JPEG
9092,val_9092.JPEG,n02950826,17,18,60,63,84,1,data/tiny-imagenet-200/val/images/val_9092.JPEG
9093,val_9093.JPEG,n02793495,8,25,37,40,66,1,data/tiny-imagenet-200/val/images/val_9093.JPEG
9094,val_9094.JPEG,n01944390,8,6,37,57,15,1,data/tiny-imagenet-200/val/images/val_9094.JPEG
9095,val_9095.JPEG,n07614500,6,18,48,56,179,1,data/tiny-imagenet-200/val/images/val_9095.JPEG
9096,val_9096.JPEG,n03854065,3,45,26,63,126,1,data/tiny-imagenet-200/val/images/val_9096.JPEG
9097,val_9097.JPEG,n01742172,0,10,63,59,5,1,data/tiny-imagenet-200/val/images/val_9097.JPEG
9098,val_9098.JPEG,n02823428,6,0,57,63,73,1,data/tiny-imagenet-200/val/images/val_9098.JPEG
9099,val_9099.JPEG,n07873807,12,18,49,50,191,1,data/tiny-imagenet-200/val/images/val_9099.JPEG
9100,val_9100.JPEG,n02437312,14,9,62,57,53,1,data/tiny-imagenet-200/val/images/val_9100.JPEG
9101,val_9101.JPEG,n04099969,0,3,63,62,142,1,data/tiny-imagenet-200/val/images/val_9101.JPEG
9102,val_9102.JPEG,n02841315,19,0,36,4,75,1,data/tiny-imagenet-200/val/images/val_9102.JPEG
9103,val_9103.JPEG,n03447447,4,37,54,47,108,1,data/tiny-imagenet-200/val/images/val_9103.JPEG
9104,val_9104.JPEG,n02268443,3,12,56,44,43,1,data/tiny-imagenet-200/val/images/val_9104.JPEG
9105,val_9105.JPEG,n02099712,9,5,63,63,27,1,data/tiny-imagenet-200/val/images/val_9105.JPEG
9106,val_9106.JPEG,n02423022,8,12,49,52,52,1,data/tiny-imagenet-200/val/images/val_9106.JPEG
9107,val_9107.JPEG,n07695742,3,15,63,63,181,1,data/tiny-imagenet-200/val/images/val_9107.JPEG
9108,val_9108.JPEG,n07583066,11,17,56,48,178,1,data/tiny-imagenet-200/val/images/val_9108.JPEG
9109,val_9109.JPEG,n01917289,0,10,63,63,14,1,data/tiny-imagenet-200/val/images/val_9109.JPEG
9110,val_9110.JPEG,n09193705,0,32,63,63,194,1,data/tiny-imagenet-200/val/images/val_9110.JPEG
9111,val_9111.JPEG,n03160309,7,21,63,63,96,1,data/tiny-imagenet-200/val/images/val_9111.JPEG
9112,val_9112.JPEG,n04265275,2,0,62,63,151,1,data/tiny-imagenet-200/val/images/val_9112.JPEG
9113,val_9113.JPEG,n02364673,0,11,63,50,47,1,data/tiny-imagenet-200/val/images/val_9113.JPEG
9114,val_9114.JPEG,n03980874,10,17,48,63,134,1,data/tiny-imagenet-200/val/images/val_9114.JPEG
9115,val_9115.JPEG,n03026506,2,9,59,63,90,1,data/tiny-imagenet-200/val/images/val_9115.JPEG
9116,val_9116.JPEG,n02099712,0,2,63,63,27,1,data/tiny-imagenet-200/val/images/val_9116.JPEG
9117,val_9117.JPEG,n04562935,18,0,56,59,173,1,data/tiny-imagenet-200/val/images/val_9117.JPEG
9118,val_9118.JPEG,n02236044,12,5,63,63,42,1,data/tiny-imagenet-200/val/images/val_9118.JPEG
9119,val_9119.JPEG,n04275548,0,11,63,53,152,1,data/tiny-imagenet-200/val/images/val_9119.JPEG
9120,val_9120.JPEG,n02823428,20,0,43,63,73,1,data/tiny-imagenet-200/val/images/val_9120.JPEG
9121,val_9121.JPEG,n03126707,0,17,63,63,95,1,data/tiny-imagenet-200/val/images/val_9121.JPEG
9122,val_9122.JPEG,n01917289,0,11,44,63,14,1,data/tiny-imagenet-200/val/images/val_9122.JPEG
9123,val_9123.JPEG,n02481823,0,18,12,44,55,1,data/tiny-imagenet-200/val/images/val_9123.JPEG
9124,val_9124.JPEG,n01774750,5,0,59,63,9,1,data/tiny-imagenet-200/val/images/val_9124.JPEG
